customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car,tenure,age_class
3329,Karissa,Leal,Female,97,Food Chemist,Health,High Net Worth,No,13,50-59
3330,Tina,Pristnor,Female,70,Food Chemist,Health,Mass Customer,Yes,18,60-69
3331,Claire,Trahar,Female,18,Technical Writer,Financial Services,Mass Customer,No,8,50-59
3332,Cissy,Jeffress,Female,43,Account Representative III,Health,Mass Customer,No,3,20-29
3333,Celinda,Asher,Female,30,Software Test Engineer II,Property,Mass Customer,Yes,17,40-49
3334,Koralle,Winckles,Female,63,VP Product Management,Health,Mass Customer,Yes,12,50-59
3335,Damian,Dutt,Male,47,Editor,Health,Mass Customer,No,16,40-49
3336,Konstantine,Terne,Male,47,Research Assistant IV,Manufacturing,Mass Customer,Yes,8,40-49
3337,Brendan,Aird,Male,58,Research Assistant IV,Argiculture,Mass Customer,Yes,16,40-49
3338,Nata,Ozanne,Female,48,Research Assistant IV,Manufacturing,Mass Customer,Yes,10,60-69
3339,Andrea,Rand,Male,76,Programmer Analyst III,Health,Mass Customer,No,21,30-39
3340,Torey,Beharrell,Male,61,Physical Therapy Assistant,Health,Mass Customer,No,2,30-39
3341,Vitia,Crum,Female,19,Help Desk Technician,Retail,Affluent Customer,Yes,6,40-49
3342,Henry,Phillps,Male,51,Help Desk Technician,Entertainment,Mass Customer,No,7,30-39
3343,Cristabel,Bim,Female,3,Recruiter,IT,Mass Customer,Yes,5,30-39
3344,Clerissa,Columbell,Female,66,GIS Technical Architect,IT,Affluent Customer,Yes,1,20-29
3345,Hersch,Gilkes,Male,83,GIS Technical Architect,Financial Services,High Net Worth,No,12,40-49
3346,Nadya,Callaghan,Female,61,Software Consultant,Financial Services,High Net Worth,No,3,30-39
3347,Nichols,Nichols,Male,99,Computer Systems Analyst II,Entertainment,High Net Worth,Yes,18,30-39
3348,Amanda,Hazeltine,Female,93,Pharmacist,Health,High Net Worth,Yes,6,60-69
3349,Byram,Lamberts,Male,11,Director of Sales,Argiculture,Affluent Customer,No,9,40-49
3350,Tam,Prestner,Male,53,Analog Circuit Design manager,Manufacturing,Affluent Customer,No,6,40-49
3351,Chryste,Nornable,Female,13,Accounting Assistant II,Manufacturing,Affluent Customer,No,15,40-49
3352,Fredek,Lobley,Male,14,Human Resources Assistant IV,Manufacturing,Affluent Customer,No,1,20-29
3353,Marina,Scorrer,Female,91,Software Test Engineer II,Manufacturing,Mass Customer,Yes,1,30-39
3354,Ollie,Restorick,Male,18,Software Test Engineer II,Manufacturing,Mass Customer,Yes,11,40-49
3355,Cherin,Thireau,Female,50,Staff Accountant I,Manufacturing,Mass Customer,No,3,30-39
3356,Dill,Bampford,Male,47,Safety Technician II,Financial Services,Mass Customer,Yes,6,60-69
3357,Georgie,Henze,Male,25,Design Engineer,Manufacturing,Affluent Customer,No,4,20-29
3358,Fairlie,McGavin,Male,30,Engineer I,Manufacturing,Affluent Customer,Yes,11,50-59
3359,Duffy,Cotillard,Male,82,Developer III,Manufacturing,Mass Customer,No,3,30-39
3360,Joelie,Sherlaw,Female,77,Quality Engineer,Health,Affluent Customer,No,5,60-69
3361,Riva,Yushin,Female,68,General Manager,Property,Mass Customer,Yes,9,50-59
3362,Piotr,Saladin,Male,60,VP Accounting,Financial Services,Affluent Customer,No,13,50-59
3363,Orson,Tythacott,Male,25,Electrical Engineer,Manufacturing,High Net Worth,Yes,3,20-29
3364,Trueman,Trueman,Male,77,Engineer IV,Manufacturing,Mass Customer,Yes,3,30-39
3365,Karlens,Chaffyn,Female,29,Engineer III,IT,Mass Customer,No,14,30-39
3366,Rickey,Gregolotti,Male,98,Technical Writer,Manufacturing,Mass Customer,Yes,14,40-49
3367,Melisse,Massei,Female,75,Librarian,Entertainment,Mass Customer,Yes,1,20-29
3368,Tanya,Boddis,Female,7,Technical Writer,Financial Services,Affluent Customer,No,16,50-59
3369,Cathrin,Rosencrantz,Female,90,Research Associate,Financial Services,Mass Customer,No,10,40-49
3370,Brant,Follis,Male,8,Data Coordiator,Financial Services,High Net Worth,Yes,5,70-79
3371,Josey,Alves,Female,56,Analyst Programmer,Retail,Mass Customer,No,17,40-49
3372,Orazio,Wissby,Male,62,Analyst Programmer,Telecommunications,High Net Worth,No,15,60-69
3373,Inna,Atack,Female,19,Research Associate,Health,Mass Customer,No,5,30-39
3374,Joann,Corrigan,Female,77,Sales Associate,Manufacturing,Mass Customer,Yes,12,60-69
3375,Thorsten,Gregon,Male,37,Accounting Assistant I,Financial Services,High Net Worth,Yes,6,30-39
3376,Amity,Widdall,Female,74,Accounting Assistant I,Manufacturing,Mass Customer,No,16,40-49
3377,Jamal,MacRury,Male,12,Accounting Assistant I,Manufacturing,Mass Customer,Yes,7,30-39
3378,Ina,Habershaw,Female,17,Accounting Assistant I,Financial Services,Affluent Customer,No,14,60-69
3379,Elysee,Spurr,Female,51,Food Chemist,Health,Mass Customer,Yes,2,20-29
3380,Abe,Ealam,Male,41,Speech Pathologist,Manufacturing,High Net Worth,Yes,14,60-69
3381,Bruce,Lackie,Male,26,Computer Systems Analyst IV,Manufacturing,Mass Customer,No,4,30-39
3382,Burk,Walczak,Male,90,Business Systems Development Analyst,Manufacturing,High Net Worth,No,10,40-49
3383,Dane,Swansbury,Male,47,Financial Analyst,Financial Services,Affluent Customer,Yes,10,40-49
3384,Wesley,Nichols,Male,11,Financial Analyst,Financial Services,Mass Customer,No,6,20-29
3385,Ronda,Ronda,Female,23,Systems Administrator III,Argiculture,Mass Customer,No,9,40-49
3386,Cliff,Nolin,Male,24,Structural Engineer,IT,High Net Worth,Yes,2,20-29
3387,Shel,Duke,Female,19,General Manager,Manufacturing,Affluent Customer,Yes,15,40-49
3388,Urbanus,Pichan,Male,81,VP Marketing,Retail,Mass Customer,No,7,30-39
3389,Margo,Saltmarshe,Female,27,Programmer II,Retail,Affluent Customer,No,19,50-59
3390,Fayth,Baudins,Female,20,Programmer II,Retail,High Net Worth,No,7,50-59
3391,Terrel,Kreuzer,Male,93,Programmer II,Manufacturing,Mass Customer,No,7,30-39
3392,Brock,Ride,Male,41,Tax Accountant,Financial Services,Mass Customer,No,10,40-49
3393,Henrietta,Olexa,Female,23,Technical Writer,Retail,Mass Customer,Yes,7,70-79
3394,Barde,Spoward,Male,39,Environmental Specialist,Health,Mass Customer,No,22,50-59
3395,Sigmund,Fishbourn,Male,76,Environmental Specialist,Financial Services,Mass Customer,No,3,30-39
3396,Arin,Nappin,Male,18,Research Assistant I,Manufacturing,Mass Customer,Yes,9,60-69
3397,Melisande,Melisande,Female,70,Product Engineer,IT,Mass Customer,No,11,30-39
3398,Alberik,Looks,Male,69,Product Engineer,IT,High Net Worth,Yes,7,50-59
3399,Hillyer,Biddulph,Male,95,VP Accounting,Financial Services,Mass Customer,No,2,20-29
3400,Brenna,Childes,Female,46,Sales Associate,Financial Services,Mass Customer,Yes,18,30-39
3401,Cristie,Cristie,Female,92,Tax Accountant,Telecommunications,Mass Customer,Yes,4,30-39
3402,Krystyna,Scadden,Female,73,Statistician II,Retail,Mass Customer,No,10,30-39
3403,Jessalyn,Zoellner,Female,27,Senior Financial Analyst,Financial Services,Mass Customer,Yes,2,30-39
3404,Thomasine,McCloch,Female,2,GIS Technical Architect,Property,Affluent Customer,No,22,50-59
3405,Gavra,Robez,Female,89,Project Manager,Financial Services,Mass Customer,Yes,3,20-29
3406,Lucy,Lackmann,Female,35,Business Systems Development Analyst,IT,Mass Customer,Yes,10,40-49
3407,Marven,Ditts,Male,53,Cost Accountant,Financial Services,High Net Worth,Yes,19,60-69
3408,Becka,Bysaker,Female,10,Tax Accountant,Manufacturing,Mass Customer,No,18,50-59
3409,Abbey,Nellen,Female,75,Desktop Support Technician,Argiculture,Mass Customer,No,16,40-49
3410,Merrili,Brittin,Female,93,Desktop Support Technician,Property,Mass Customer,No,16,80-89
3411,Alena,Hannis,Female,68,Physical Therapy Assistant,Property,Mass Customer,Yes,20,40-49
3412,Almira,Ethelstone,Female,66,Office Assistant IV,Property,Mass Customer,Yes,7,50-59
3413,Zulema,Cristofolo,Female,93,VP Accounting,Financial Services,Mass Customer,No,3,20-29
3414,Winnifred,Zima,Female,46,Software Consultant,Financial Services,Affluent Customer,Yes,10,50-59
3415,Alberik,Kelsey,Male,43,Quality Engineer,Property,High Net Worth,Yes,11,60-69
3416,Evanne,Bentote,Female,6,Quality Engineer,Manufacturing,Mass Customer,Yes,11,40-49
3417,Deedee,Coxall,Female,91,Social Worker,Health,Mass Customer,No,7,50-59
3418,Felipa,Paddingdon,Female,18,Systems Administrator IV,Health,High Net Worth,No,19,60-69
3419,Felipa,Guslon,Female,13,Information Systems Manager,Health,Mass Customer,Yes,18,50-59
3420,Norby,Elion,Male,96,Financial Advisor,Financial Services,Mass Customer,Yes,19,40-49
3421,Ronalda,McGeechan,Female,60,Computer Systems Analyst II,Health,Affluent Customer,Yes,18,60-69
3422,Lucine,Virgin,Female,38,Professor,Manufacturing,Mass Customer,No,5,40-49
3423,Griselda,Bezants,Female,57,Registered Nurse,Health,Affluent Customer,No,1,20-29
3424,Vale,Whittuck,Female,39,Automation Specialist III,Manufacturing,Affluent Customer,Yes,11,40-49
3425,Alister,De la Yglesia,Male,32,GIS Technical Architect,Manufacturing,Mass Customer,Yes,12,30-39
3426,Ron,Dilon,Male,40,Assistant Media Planner,Entertainment,Mass Customer,No,17,60-69
3427,Mace,Edington,Male,67,Help Desk Operator,Financial Services,Mass Customer,Yes,17,40-49
3428,Leonora,Iglesia,Female,77,Chemical Engineer,Manufacturing,Mass Customer,Yes,16,50-59
3429,Alla,Hirtzmann,Female,37,Chemical Engineer,Health,High Net Worth,No,15,60-69
3430,Augustus,Pickin,Male,77,Research Nurse,Health,Affluent Customer,Yes,9,60-69
3431,York,Calbreath,Male,97,Community Outreach Specialist,Property,Affluent Customer,No,5,20-29
3432,Max,Cloney,Female,99,Junior Executive,Argiculture,Mass Customer,Yes,2,30-39
3433,Karissa,Cabral,Female,10,Computer Systems Analyst II,Property,Mass Customer,No,2,20-29
3434,Stesha,Miners,Female,20,Account Coordinator,Health,Mass Customer,No,16,50-59
3435,Stevena,Allcock,Female,80,Senior Editor,Health,Affluent Customer,No,1,20-29
3436,Marget,Freeland,Female,4,Senior Editor,Financial Services,Mass Customer,Yes,5,60-69
3437,Penny,Wellington,Male,79,VP Marketing,Retail,High Net Worth,No,12,60-69
3438,Gaylor,Carbry,Male,11,Project Manager,Manufacturing,Mass Customer,No,2,20-29
3439,Rubie,O'Gorman,Female,45,Technical Writer,Manufacturing,Affluent Customer,Yes,19,40-49
3440,Retha,Kahane,Female,18,Senior Sales Associate,Manufacturing,Mass Customer,No,5,60-69
3441,Janelle,Ebbage,Female,44,Legal Assistant,Manufacturing,High Net Worth,Yes,20,30-39
3442,Adrianne,Petrecz,Female,17,Research Associate,Retail,Mass Customer,Yes,14,60-69
3443,Fran,Fran,Male,11,Technical Writer,Retail,Mass Customer,Yes,5,20-29
3444,Kara-lynn,Bims,Female,75,Nurse Practicioner,Manufacturing,Affluent Customer,No,7,40-49
3445,Craggy,Craggy,Male,62,Database Administrator I,Financial Services,Affluent Customer,Yes,11,50-59
3446,Gard,Tidy,Male,8,Structural Engineer,Manufacturing,Mass Customer,No,14,50-59
3447,Linell,Linell,Female,43,Structural Engineer,Financial Services,High Net Worth,No,17,40-49
3448,Roderich,Mixer,Male,26,Software Consultant,Financial Services,High Net Worth,No,9,40-49
3449,Ilyssa,Hannabuss,Female,52,VP Quality Control,Argiculture,High Net Worth,Yes,3,40-49
3450,Brooke,Durman,Female,85,Safety Technician III,Retail,Mass Customer,No,6,30-39
3451,Ruprecht,Loreit,Male,88,Sales Associate,Retail,High Net Worth,No,10,50-59
3452,Maura,Estevez,Female,22,Marketing Manager,Retail,Mass Customer,No,13,50-59
3453,Jammie,McEvon,Female,57,Product Engineer,Retail,Affluent Customer,No,14,30-39
3454,Akim,Mathes,Male,15,Web Designer III,Retail,Mass Customer,No,18,50-59
3455,Coop,Skey,Male,29,Administrative Officer,Retail,Mass Customer,Yes,11,70-79
3456,Clovis,Ortsmann,Female,11,Administrative Officer,Retail,Mass Customer,Yes,12,60-69
3457,Robbi,Springthorpe,Female,13,Administrative Officer,Manufacturing,Mass Customer,No,16,60-69
3458,Alejandro,Shakelade,Male,35,Web Developer III,Manufacturing,High Net Worth,Yes,19,40-49
3459,Emelda,Ramsdell,Female,62,Web Developer III,Entertainment,Mass Customer,Yes,2,20-29
3460,Reinhold,Barthrup,Male,22,Actuary,Financial Services,Mass Customer,No,2,20-29
3461,Nigel,Izard,Male,28,Environmental Specialist,Manufacturing,Affluent Customer,Yes,17,60-69
3462,Jehanna,Sparhawk,Female,96,Registered Nurse,Health,High Net Worth,No,17,60-69
3463,Fletch,Durrett,Male,7,Compensation Analyst,Financial Services,Affluent Customer,No,2,40-49
3464,Etheline,Gerretsen,Female,38,Staff Accountant III,Financial Services,Mass Customer,Yes,4,40-49
3465,Hadria,Pizer,Female,71,Chemical Engineer,Manufacturing,High Net Worth,Yes,7,40-49
3466,Victor,Zaple,Male,65,Marketing Assistant,IT,Mass Customer,No,18,40-49
3467,Killy,Spaducci,Male,31,VP Quality Control,IT,Mass Customer,No,21,40-49
3468,Averill,Woodbridge,Male,4,Associate Professor,IT,Mass Customer,No,7,30-39
3469,Arabele,Lantoph,Female,90,Nurse Practicioner,Health,Mass Customer,Yes,5,30-39
3470,Catherina,Ricca,Female,56,Recruiting Manager,Health,Affluent Customer,Yes,6,50-59
3471,Brita,Afonso,Female,95,Quality Engineer,IT,High Net Worth,Yes,8,70-79
3472,Dionysus,McCarlie,Male,10,VP Marketing,Retail,Affluent Customer,Yes,18,40-49
3473,Sanderson,Alloway,Female,34,Analog Circuit Design manager,IT,Mass Customer,No,19,40-49
3474,Justinian,Crowhurst,Male,93,Assistant Manager,Manufacturing,Mass Customer,No,14,40-49
3475,Correna,Goldsberry,Female,12,Director of Sales,Retail,Affluent Customer,No,3,30-39
3476,Stearn,Willerstone,Male,39,Director of Sales,Manufacturing,Affluent Customer,No,7,30-39
3477,Jaquelin,Leek,Female,90,Senior Developer,Financial Services,Affluent Customer,Yes,7,20-29
3478,Hartwell,Schach,Male,54,Quality Control Specialist,Health,Mass Customer,No,17,30-39
3479,Pierette,O' Ronan,Female,39,Quality Control Specialist,IT,Mass Customer,No,13,60-69
3480,Jarib,Jarib,Male,30,Quality Control Specialist,IT,Mass Customer,No,20,60-69
3481,Haley,Dessent,Male,37,Systems Administrator IV,Manufacturing,High Net Worth,No,4,20-29
3482,Roch,Rilston,Female,71,Clinical Specialist,Health,Affluent Customer,Yes,2,20-29
3483,Emlyn,Burnel,Male,19,Senior Sales Associate,Health,High Net Worth,Yes,15,60-69
3484,Hedi,Mowday,Female,10,Information Systems Manager,Financial Services,High Net Worth,Yes,20,40-49
3485,Berthe,Ludwell,Female,11,Account Representative II,Financial Services,High Net Worth,Yes,9,40-49
3486,Reece,Crewther,Male,67,Business Systems Development Analyst,Manufacturing,Mass Customer,No,18,60-69
3487,Amalee,Sanderson,Female,4,Analyst Programmer,Health,High Net Worth,No,18,40-49
3488,Cristobal,Whitrod,Male,63,Speech Pathologist,Manufacturing,Mass Customer,Yes,9,40-49
3489,Margo,Fletcher,Female,90,Help Desk Operator,Argiculture,Mass Customer,Yes,9,50-59
3490,Taylor,Dutchburn,Male,45,VP Product Management,Financial Services,High Net Worth,No,14,40-49
3491,Leanna,Cromb,Female,69,Business Systems Development Analyst,Financial Services,Affluent Customer,No,10,40-49
3492,Urbanus,Redding,Male,83,Civil Engineer,Manufacturing,Mass Customer,No,19,50-59
3493,Jeffie,Eakly,Male,30,Research Assistant I,Health,High Net Worth,No,18,60-69
3494,Robers,Richen,Male,72,Account Representative IV,Argiculture,High Net Worth,No,1,20-29
3495,Constantine,Frissell,Female,57,Programmer III,Financial Services,High Net Worth,No,8,30-39
3496,Danya,Burnyeat,Male,99,Editor,Manufacturing,Mass Customer,Yes,19,30-39
3497,Thia,O'Day,Female,73,Administrative Assistant IV,Manufacturing,Affluent Customer,Yes,18,30-39
3498,Lois,Abrahim,Female,28,Administrative Assistant IV,Manufacturing,Mass Customer,No,5,20-29
3499,Shelton,Tewkesberrie,Male,29,Administrative Assistant IV,Manufacturing,Mass Customer,Yes,7,40-49
3500,Josy,Fleeman,Female,71,Administrative Assistant IV,Entertainment,Affluent Customer,No,17,50-59
3501,Kayla,Alentyev,Female,63,Operator,Telecommunications,Mass Customer,Yes,18,50-59
3502,Wilfrid,Cleaves,Male,5,Senior Sales Associate,Retail,High Net Worth,Yes,3,20-29
3503,Tootsie,Rafter,Female,53,Financial Advisor,Financial Services,Affluent Customer,Yes,10,40-49
3504,Keriann,Perdue,Female,39,Business Systems Development Analyst,Manufacturing,Mass Customer,Yes,6,60-69
3505,Dolly,Scallan,Female,41,Business Systems Development Analyst,Retail,Mass Customer,No,14,50-59
3506,Mercy,Donisi,Female,19,Web Designer I,Financial Services,Mass Customer,No,15,40-49
3507,Christoph,Greatreax,Male,70,Physical Therapy Assistant,Financial Services,Mass Customer,No,5,60-69
3508,Malvin,Marre,Male,89,Pharmacist,Health,Mass Customer,No,5,30-39
3509,Janine,Hesey,Female,85,Pharmacist,Health,Mass Customer,Yes,15,40-49
3510,Jemima,Izaac,Female,48,Safety Technician II,IT,Affluent Customer,Yes,9,40-49
3511,Willem,Spraging,Male,23,Food Chemist,Health,Affluent Customer,No,10,50-59
3512,Vladimir,Abramowsky,Male,68,VP Accounting,Financial Services,Mass Customer,Yes,8,30-39
3513,Enriqueta,Waterhowse,Female,80,Internal Auditor,IT,Affluent Customer,Yes,13,30-39
3514,Darcy,Ilett,Male,25,Environmental Specialist,IT,Mass Customer,No,8,60-69
3515,Leelah,Pynner,Female,11,Staff Scientist,Telecommunications,High Net Worth,Yes,18,40-49
3516,Diarmid,Vearnals,Male,93,Staff Scientist,Property,Mass Customer,Yes,15,40-49
3517,Domeniga,Terney,Female,47,Accounting Assistant IV,Property,Mass Customer,Yes,6,60-69
3518,Magdaia,Beardwell,Female,45,Biostatistician I,IT,Mass Customer,Yes,8,40-49
3519,Aldus,Kenningley,Male,16,Software Consultant,Manufacturing,Mass Customer,Yes,11,40-49
3520,Travis,Kaszper,Male,41,Research Nurse,Health,Mass Customer,Yes,16,60-69
3521,Oneida,Olivia,Female,27,Research Associate,Health,High Net Worth,Yes,16,40-49
3522,Lorri,Byrth,Female,73,Cost Accountant,Financial Services,High Net Worth,Yes,11,30-39
3523,Lin,Tarver,Male,33,Cost Accountant,Financial Services,Affluent Customer,No,19,40-49
3524,Waiter,Piscopello,Male,38,Design Engineer,Financial Services,Mass Customer,Yes,18,50-59
3525,Town,Yitzhakov,Male,55,Editor,Financial Services,Mass Customer,No,2,20-29
3526,Pail,Iacopini,Male,84,General Manager,Telecommunications,High Net Worth,Yes,13,40-49
3527,Kiley,Scotson,Female,77,Senior Cost Accountant,Financial Services,High Net Worth,No,18,40-49
3528,Eliot,Scammell,Male,69,Internal Auditor,Manufacturing,Mass Customer,Yes,7,60-69
3529,Austine,Kinny,Female,37,Structural Analysis Engineer,IT,High Net Worth,Yes,16,60-69
3530,Erik,Kenneford,Male,19,Staff Scientist,IT,High Net Worth,Yes,8,50-59
3531,Shannah,Pountain,Female,4,Marketing Manager,Retail,Affluent Customer,Yes,11,50-59
3532,May,Birch,Female,27,Media Manager I,Health,High Net Worth,Yes,7,30-39
3533,Neale,Lowings,Male,62,Media Manager I,Financial Services,Affluent Customer,Yes,8,40-49
3534,Kacie,Stanbrooke,Female,92,Associate Professor,Manufacturing,Affluent Customer,Yes,3,40-49
3535,Bren,Dabbes,Female,8,Technical Writer,Manufacturing,High Net Worth,No,6,20-29
3536,Laurence,Aulsford,Male,46,Professor,Retail,Affluent Customer,No,18,50-59
3537,Sholom,Pavlasek,Male,1,Graphic Designer,Financial Services,Mass Customer,No,4,20-29
3538,Kerby,Nassie,Male,19,Marketing Manager,Health,Mass Customer,No,8,40-49
3539,Sheelah,Caine,Female,94,Marketing Manager,IT,Mass Customer,Yes,16,30-39
3540,Ali,Naris,Male,49,Marketing Manager,IT,Mass Customer,Yes,7,60-69
3541,Aloin,Harhoff,Male,72,Marketing Manager,Health,Mass Customer,No,11,30-39
3542,Perl,Suddaby,Female,23,Financial Analyst,Financial Services,Mass Customer,No,10,40-49
3543,Shanie,Zahor,Female,15,Food Chemist,Health,High Net Worth,Yes,21,30-39
3544,Benoite,Trahmel,Female,25,Help Desk Technician,Health,Affluent Customer,No,1,20-29
3545,Wenonah,Filgate,Female,66,Developer II,Health,High Net Worth,No,4,50-59
3546,Hally,Pollie,Female,91,GIS Technical Architect,Manufacturing,Affluent Customer,Yes,9,40-49
3547,Ganny,Dwerryhouse,Male,19,Senior Financial Analyst,Financial Services,Affluent Customer,No,8,40-49
3548,Dalli,Seden,Male,65,Senior Financial Analyst,Financial Services,Affluent Customer,No,12,60-69
3549,Jodee,Macewan,Female,0,Sales Representative,Retail,Mass Customer,No,7,50-59
3550,Daisey,Britto,Female,50,Environmental Tech,Retail,Mass Customer,Yes,16,30-39
3551,Zed,Douris,Male,37,Pharmacist,Health,Mass Customer,Yes,8,60-69
3552,Ebeneser,Lowde,Male,33,Internal Auditor,Retail,Affluent Customer,Yes,9,30-39
3553,Dietrich,Geggie,Male,97,Graphic Designer,Health,Mass Customer,No,10,40-49
3554,Briggs,Mower,Male,34,GIS Technical Architect,IT,Mass Customer,Yes,16,40-49
3555,Latashia,Latashia,Female,96,Programmer Analyst II,Manufacturing,Mass Customer,No,21,40-49
3556,Larina,Gheeorghie,Female,38,Senior Developer,Manufacturing,High Net Worth,No,3,20-29
3557,Tisha,Gibbings,Female,79,Senior Developer,Health,Affluent Customer,No,18,40-49
3558,Torey,Sarney,Male,16,Senior Developer,Health,High Net Worth,Yes,7,60-69
3559,Farra,Bails,Female,80,Assistant Media Planner,Entertainment,High Net Worth,Yes,17,30-39
3560,Gav,Bonin,Male,98,Structural Analysis Engineer,Retail,Mass Customer,Yes,7,40-49
3561,Emelda,Allbones,Female,15,Help Desk Operator,Financial Services,Mass Customer,Yes,5,50-59
3562,Martynne,Bullivant,Female,76,Recruiting Manager,Financial Services,Affluent Customer,No,10,50-59
3563,De,Leyband,Female,70,Recruiting Manager,Financial Services,Affluent Customer,No,10,30-39
3564,Sandy,Olford,Male,43,Programmer Analyst IV,Financial Services,High Net Worth,Yes,18,50-59
3565,Charyl,Pottiphar,Female,14,Structural Engineer,IT,High Net Worth,Yes,9,50-59
3566,Bram,Pheasant,Male,96,Social Worker,Health,Affluent Customer,Yes,10,40-49
3567,Eileen,Ilchenko,Female,17,Nurse,Financial Services,Affluent Customer,Yes,14,40-49
3568,Berthe,Griniov,Female,13,Nurse,Retail,Affluent Customer,No,5,60-69
3569,Janel,Daice,Female,24,Senior Editor,Retail,Affluent Customer,No,12,50-59
3570,Mordy,Hedin,Male,13,Senior Editor,Entertainment,Mass Customer,No,7,60-69
3571,Othilia,Metcalf,Female,9,Senior Sales Associate,Property,Mass Customer,Yes,3,40-49
3572,Willis,Tilston,Male,54,Sales Representative,Retail,Affluent Customer,Yes,2,30-39
3573,Mab,Dwyer,Female,68,Accounting Assistant I,Manufacturing,Mass Customer,Yes,3,20-29
3574,Eileen,Eland,Female,33,Clinical Specialist,Health,Mass Customer,No,6,30-39
3575,Kandace,Desesquelle,Female,82,Administrative Assistant I,IT,Affluent Customer,Yes,13,50-59
3576,Rochette,Ebbens,Female,10,Account Coordinator,IT,Mass Customer,No,11,50-59
3577,Fowler,Scotsbrook,Male,29,Staff Scientist,Retail,High Net Worth,No,10,60-69
3578,Dorella,Sineath,Female,57,Staff Accountant IV,Property,Mass Customer,No,12,60-69
3579,Rachel,Somes,Female,32,Software Test Engineer III,Health,High Net Worth,No,20,30-39
3580,Roby,Samson,Female,61,Occupational Therapist,Health,Mass Customer,No,10,50-59
3581,Lindsy,Ygo,Female,38,Occupational Therapist,Health,Mass Customer,Yes,6,60-69
3582,Beryle,Qusklay,Female,66,Media Manager II,Property,Mass Customer,No,17,60-69
3583,Josselyn,Mathey,Female,71,Assistant Professor,Retail,Affluent Customer,No,5,50-59
3584,Adler,Teale,Male,95,Assistant Professor,Health,Mass Customer,No,10,60-69
3585,Concordia,Lunbech,Female,41,Assistant Professor,Financial Services,High Net Worth,Yes,20,60-69
3586,Abby,Brownstein,Female,79,Registered Nurse,Health,Affluent Customer,No,10,40-49
3587,Ines,Galfour,Female,85,Registered Nurse,Health,Affluent Customer,No,2,20-29
3588,Henrie,Beadman,Female,15,Web Developer III,Health,Affluent Customer,Yes,18,60-69
3589,Nalani,Dummer,Female,73,Computer Systems Analyst II,Health,High Net Worth,No,17,60-69
3590,Carolan,Velez,Female,32,Computer Systems Analyst II,Manufacturing,Mass Customer,Yes,19,40-49
3591,Dwight,Kinsey,Male,15,Accountant III,Financial Services,Mass Customer,No,10,40-49
3592,Pall,MacCart,Male,72,Junior Executive,Financial Services,Mass Customer,No,12,70-79
3593,Carry,Abercromby,Female,71,Legal Assistant,Retail,Mass Customer,No,5,20-29
3594,Gustavo,Juschka,Male,45,Marketing Assistant,Manufacturing,Mass Customer,No,18,30-39
3595,Timi,Huson,Female,81,Software Consultant,Retail,Mass Customer,No,6,40-49
3596,Christi,Gilluley,Female,57,Executive Secretary,Retail,Mass Customer,No,20,40-49
3597,Giorgi,Giorgi,Male,71,Analog Circuit Design manager,Property,Affluent Customer,Yes,16,70-79
3598,Penny,McKirdy,Male,72,Computer Systems Analyst III,Manufacturing,Affluent Customer,Yes,5,20-29
3599,Lane,Maguire,Male,11,Physical Therapy Assistant,Manufacturing,High Net Worth,Yes,6,60-69
3600,Godart,Gooderick,Male,88,Staff Accountant II,Manufacturing,Mass Customer,No,16,60-69
3601,Fanya,Gethyn,Female,85,Junior Executive,IT,Mass Customer,No,18,40-49
3602,Alicea,Scamwell,Female,23,Account Coordinator,Health,Mass Customer,No,12,30-39
3603,Cale,Yaneev,Male,90,Sales Representative,Retail,Mass Customer,Yes,14,60-69
3604,Findlay,Lubman,Male,3,VP Quality Control,Health,High Net Worth,Yes,9,50-59
3605,Andy,Risely,Male,54,Internal Auditor,Health,Mass Customer,No,6,30-39
3606,Jamima,Wainscot,Female,52,Graphic Designer,Health,High Net Worth,No,15,60-69
3607,Troy,Blaydes,Male,99,Clinical Specialist,Health,Mass Customer,No,1,20-29
3608,Conway,Surgen,Male,86,Nurse Practicioner,Argiculture,High Net Worth,No,8,50-59
3609,Chicky,Butterfield,Male,69,Marketing Manager,Manufacturing,Mass Customer,No,4,20-29
3610,Erl,Markel,Male,1,Graphic Designer,Financial Services,High Net Worth,Yes,16,30-39
3611,Uriah,Chantree,Male,20,Statistician II,Financial Services,Affluent Customer,Yes,10,50-59
3612,Normand,Matous,Male,27,Statistician II,IT,High Net Worth,No,15,40-49
3613,Fairfax,Pummery,Male,27,Budget/Accounting Analyst II,Health,Mass Customer,Yes,9,50-59
3614,Berkie,Gimber,Male,59,Environmental Specialist,Retail,Affluent Customer,Yes,18,60-69
3615,Junia,Napton,Female,63,Safety Technician II,IT,Mass Customer,Yes,8,40-49
3616,Vale,Dagnan,Male,42,Product Engineer,Property,High Net Worth,No,2,20-29
3617,Jessa,Milnthorpe,Female,11,Structural Analysis Engineer,Manufacturing,Mass Customer,Yes,3,30-39
3618,Evyn,Rouby,Male,2,Statistician IV,Retail,Affluent Customer,Yes,19,50-59
3619,Myranda,Cridland,Female,18,Administrative Assistant IV,Retail,Mass Customer,Yes,1,20-29
3620,Gerry,Ackhurst,Male,21,Computer Systems Analyst II,Retail,Mass Customer,No,5,30-39
